Student ID;Student Country;Question ID;Type of Answer;Question Level;Topic;Subtopic;Keywords,,,,,,,,,,,,;is_advanced;student_accuracy;question_difficulty;topic_difficulty;subtopic_difficulty
986;Portugal;443;1;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.7010389322290828;0.453125;0.5097799511002445;0.49647390691114246
1173;Portugal;443;0;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.2368159607469435;0.453125;0.5097799511002445;0.49647390691114246
359;Portugal;443;1;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.6489516925563438;0.453125;0.5097799511002445;0.49647390691114246
359;Portugal;443;1;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.6489516925563438;0.453125;0.5097799511002445;0.49647390691114246
1220;Slovenia;443;1;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.6835263589933815;0.453125;0.5097799511002445;0.49647390691114246
1220;Slovenia;443;1;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.6835263589933815;0.453125;0.5097799511002445;0.49647390691114246
1220;Slovenia;443;1;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.6835263589933815;0.453125;0.5097799511002445;0.49647390691114246
1220;Slovenia;443;1;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.6835263589933815;0.453125;0.5097799511002445;0.49647390691114246
1220;Slovenia;443;1;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.6835263589933815;0.453125;0.5097799511002445;0.49647390691114246
1220;Slovenia;443;1;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.6835263589933815;0.453125;0.5097799511002445;0.49647390691114246
1220;Slovenia;443;1;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.6835263589933815;0.453125;0.5097799511002445;0.49647390691114246
1220;Slovenia;443;1;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.6835263589933815;0.453125;0.5097799511002445;0.49647390691114246
1220;Slovenia;443;0;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.6835263589933815;0.453125;0.5097799511002445;0.49647390691114246
1220;Slovenia;443;0;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.6835263589933815;0.453125;0.5097799511002445;0.49647390691114246
1220;Slovenia;443;1;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.6835263589933815;0.453125;0.5097799511002445;0.49647390691114246
1220;Slovenia;443;1;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.6835263589933815;0.453125;0.5097799511002445;0.49647390691114246
1220;Slovenia;443;1;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.6835263589933815;0.453125;0.5097799511002445;0.49647390691114246
1220;Slovenia;443;1;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.6835263589933815;0.453125;0.5097799511002445;0.49647390691114246
1220;Slovenia;443;1;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.6835263589933815;0.453125;0.5097799511002445;0.49647390691114246
1220;Slovenia;443;1;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.6835263589933815;0.453125;0.5097799511002445;0.49647390691114246
1220;Slovenia;443;1;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.6835263589933815;0.453125;0.5097799511002445;0.49647390691114246
1220;Slovenia;443;0;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.6835263589933815;0.453125;0.5097799511002445;0.49647390691114246
884;Italy;443;0;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.4751872963581063;0.453125;0.5097799511002445;0.49647390691114246
633;Italy;443;1;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.6835323695788812;0.453125;0.5097799511002445;0.49647390691114246
1324;Italy;443;0;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.24533219950456614;0.453125;0.5097799511002445;0.49647390691114246
1322;Italy;443;0;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.40181147157891345;0.453125;0.5097799511002445;0.49647390691114246
1322;Italy;443;1;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.40181147157891345;0.453125;0.5097799511002445;0.49647390691114246
1299;Italy;443;0;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.6170647391577624;0.453125;0.5097799511002445;0.49647390691114246
1284;Italy;443;0;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.27425099518122775;0.453125;0.5097799511002445;0.49647390691114246
1291;Italy;443;1;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.25276650858046207;0.453125;0.5097799511002445;0.49647390691114246
1095;Portugal;443;1;Basic;Linear Algebra;Linear Transformations;Injective linear application,Invertible linear operator,Range,Kernel,Isomorphism,,,,,,,,;0;0.3815210559396606;0.453125;0.5097799511002445;0.49647390691114246
956;Portugal;444;0;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.19905314166379434;0.5;0.5097799511002445;0.49647390691114246
1091;Lithuania;444;1;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.6671349872444264;0.5;0.5097799511002445;0.49647390691114246
91;Lithuania;444;1;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.6329487570035437;0.5;0.5097799511002445;0.49647390691114246
876;Italy;444;1;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.48036092852805506;0.5;0.5097799511002445;0.49647390691114246
168;Portugal;444;0;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.4041650211644038;0.5;0.5097799511002445;0.49647390691114246
168;Portugal;444;1;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.4041650211644038;0.5;0.5097799511002445;0.49647390691114246
168;Portugal;444;0;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.4041650211644038;0.5;0.5097799511002445;0.49647390691114246
168;Portugal;444;0;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.4041650211644038;0.5;0.5097799511002445;0.49647390691114246
168;Portugal;444;0;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.4041650211644038;0.5;0.5097799511002445;0.49647390691114246
168;Portugal;444;1;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.4041650211644038;0.5;0.5097799511002445;0.49647390691114246
972;Portugal;444;0;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.056224155612160515;0.5;0.5097799511002445;0.49647390691114246
1517;Portugal;444;1;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.4309913997945762;0.5;0.5097799511002445;0.49647390691114246
1517;Portugal;444;0;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.4309913997945762;0.5;0.5097799511002445;0.49647390691114246
1081;Portugal;444;0;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.44461030798240103;0.5;0.5097799511002445;0.49647390691114246
1081;Portugal;444;1;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.44461030798240103;0.5;0.5097799511002445;0.49647390691114246
1093;Portugal;444;0;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.48062631715162496;0.5;0.5097799511002445;0.49647390691114246
1194;Portugal;444;0;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.70217340963975;0.5;0.5097799511002445;0.49647390691114246
1256;Portugal;444;1;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.5532112450717102;0.5;0.5097799511002445;0.49647390691114246
898;Portugal;444;0;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.4215338638331179;0.5;0.5097799511002445;0.49647390691114246
1171;Portugal;444;1;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.4670647391577624;0.5;0.5097799511002445;0.49647390691114246
1179;Portugal;444;0;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.6180803605647621;0.5;0.5097799511002445;0.49647390691114246
394;Portugal;444;0;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.5532112450717102;0.5;0.5097799511002445;0.49647390691114246
1087;Portugal;444;0;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.6845505971087367;0.5;0.5097799511002445;0.49647390691114246
1146;Portugal;444;0;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.18592286529762703;0.5;0.5097799511002445;0.49647390691114246
966;Portugal;444;0;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.08455059710873665;0.5;0.5097799511002445;0.49647390691114246
966;Portugal;444;0;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.08455059710873665;0.5;0.5097799511002445;0.49647390691114246
986;Portugal;444;1;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.7010389322290828;0.5;0.5097799511002445;0.49647390691114246
1149;Portugal;444;1;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.6416380602427114;0.5;0.5097799511002445;0.49647390691114246
359;Portugal;444;1;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.6489516925563438;0.5;0.5097799511002445;0.49647390691114246
359;Portugal;444;0;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.6489516925563438;0.5;0.5097799511002445;0.49647390691114246
899;Lithuania;444;0;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.3112172637754033;0.5;0.5097799511002445;0.49647390691114246
899;Lithuania;444;0;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.3112172637754033;0.5;0.5097799511002445;0.49647390691114246
1220;Slovenia;444;1;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.6835263589933815;0.5;0.5097799511002445;0.49647390691114246
1220;Slovenia;444;1;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.6835263589933815;0.5;0.5097799511002445;0.49647390691114246
1220;Slovenia;444;1;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.6835263589933815;0.5;0.5097799511002445;0.49647390691114246
1220;Slovenia;444;1;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.6835263589933815;0.5;0.5097799511002445;0.49647390691114246
1220;Slovenia;444;0;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.6835263589933815;0.5;0.5097799511002445;0.49647390691114246
1220;Slovenia;444;1;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.6835263589933815;0.5;0.5097799511002445;0.49647390691114246
1220;Slovenia;444;1;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.6835263589933815;0.5;0.5097799511002445;0.49647390691114246
1220;Slovenia;444;0;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.6835263589933815;0.5;0.5097799511002445;0.49647390691114246
1220;Slovenia;444;1;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.6835263589933815;0.5;0.5097799511002445;0.49647390691114246
1220;Slovenia;444;0;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.6835263589933815;0.5;0.5097799511002445;0.49647390691114246
1220;Slovenia;444;1;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.6835263589933815;0.5;0.5097799511002445;0.49647390691114246
1220;Slovenia;444;1;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.6835263589933815;0.5;0.5097799511002445;0.49647390691114246
1220;Slovenia;444;1;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.6835263589933815;0.5;0.5097799511002445;0.49647390691114246
1220;Slovenia;444;0;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.6835263589933815;0.5;0.5097799511002445;0.49647390691114246
884;Italy;444;1;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.4751872963581063;0.5;0.5097799511002445;0.49647390691114246
884;Italy;444;1;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.4751872963581063;0.5;0.5097799511002445;0.49647390691114246
884;Italy;444;1;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.4751872963581063;0.5;0.5097799511002445;0.49647390691114246
884;Italy;444;1;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.4751872963581063;0.5;0.5097799511002445;0.49647390691114246
851;Italy;444;0;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.34311936682675;0.5;0.5097799511002445;0.49647390691114246
851;Italy;444;0;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.34311936682675;0.5;0.5097799511002445;0.49647390691114246
965;Portugal;444;1;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.6495418306923815;0.5;0.5097799511002445;0.49647390691114246
955;Lithuania;444;1;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.22631087747366818;0.5;0.5097799511002445;0.49647390691114246
1324;Italy;444;0;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.24533219950456614;0.5;0.5097799511002445;0.49647390691114246
1324;Italy;444;0;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.24533219950456614;0.5;0.5097799511002445;0.49647390691114246
1324;Italy;444;1;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.24533219950456614;0.5;0.5097799511002445;0.49647390691114246
1322;Italy;444;1;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.40181147157891345;0.5;0.5097799511002445;0.49647390691114246
1322;Italy;444;0;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.40181147157891345;0.5;0.5097799511002445;0.49647390691114246
1284;Italy;444;0;Basic;Linear Algebra;Linear Transformations;Range,Kernel,,,,,,,,,,,;0;0.27425099518122775;0.5;0.5097799511002445;0.49647390691114246
1339;Portugal;446;1;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.7359067166605258;0.5405405405405406;0.5097799511002445;0.5361949799927246
387;Portugal;446;1;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.5442786727976446;0.5405405405405406;0.5097799511002445;0.5361949799927246
913;Ireland;446;1;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.6009611890010561;0.5405405405405406;0.5097799511002445;0.5361949799927246
913;Ireland;446;1;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.6009611890010561;0.5405405405405406;0.5097799511002445;0.5361949799927246
913;Ireland;446;1;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.6009611890010561;0.5405405405405406;0.5097799511002445;0.5361949799927246
91;Lithuania;446;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.6329487570035437;0.5405405405405406;0.5097799511002445;0.5361949799927246
91;Lithuania;446;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.6329487570035437;0.5405405405405406;0.5097799511002445;0.5361949799927246
91;Lithuania;446;1;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.6329487570035437;0.5405405405405406;0.5097799511002445;0.5361949799927246
91;Lithuania;446;1;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.6329487570035437;0.5405405405405406;0.5097799511002445;0.5361949799927246
876;Italy;446;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.48036092852805506;0.5405405405405406;0.5097799511002445;0.5361949799927246
969;Romania;446;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.6180803605647621;0.5405405405405406;0.5097799511002445;0.5361949799927246
969;Romania;446;1;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.6180803605647621;0.5405405405405406;0.5097799511002445;0.5361949799927246
969;Romania;446;1;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.6180803605647621;0.5405405405405406;0.5097799511002445;0.5361949799927246
168;Portugal;446;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.4041650211644038;0.5405405405405406;0.5097799511002445;0.5361949799927246
168;Portugal;446;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.4041650211644038;0.5405405405405406;0.5097799511002445;0.5361949799927246
967;Portugal;446;1;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.6142445995567171;0.5405405405405406;0.5097799511002445;0.5361949799927246
972;Portugal;446;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.056224155612160515;0.5405405405405406;0.5097799511002445;0.5361949799927246
1517;Portugal;446;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.4309913997945762;0.5405405405405406;0.5097799511002445;0.5361949799927246
1093;Portugal;446;1;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.48062631715162496;0.5405405405405406;0.5097799511002445;0.5361949799927246
394;Portugal;446;1;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.5532112450717102;0.5405405405405406;0.5097799511002445;0.5361949799927246
473;Portugal;446;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.34768712304585636;0.5405405405405406;0.5097799511002445;0.5361949799927246
898;Portugal;446;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.4215338638331179;0.5405405405405406;0.5097799511002445;0.5361949799927246
986;Portugal;446;1;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.7010389322290828;0.5405405405405406;0.5097799511002445;0.5361949799927246
986;Portugal;446;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.7010389322290828;0.5405405405405406;0.5097799511002445;0.5361949799927246
986;Portugal;446;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.7010389322290828;0.5405405405405406;0.5097799511002445;0.5361949799927246
1332;Portugal;446;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.7170647391577625;0.5405405405405406;0.5097799511002445;0.5361949799927246
1197;Slovenia;446;1;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.6495418306923815;0.5405405405405406;0.5097799511002445;0.5361949799927246
899;Lithuania;446;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.3112172637754033;0.5405405405405406;0.5097799511002445;0.5361949799927246
899;Lithuania;446;1;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.3112172637754033;0.5405405405405406;0.5097799511002445;0.5361949799927246
1275;Lithuania;446;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.12322604121869728;0.5405405405405406;0.5097799511002445;0.5361949799927246
633;Italy;446;1;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.6835323695788812;0.5405405405405406;0.5097799511002445;0.5361949799927246
884;Italy;446;1;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.4751872963581063;0.5405405405405406;0.5097799511002445;0.5361949799927246
633;Italy;446;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.6835323695788812;0.5405405405405406;0.5097799511002445;0.5361949799927246
955;Lithuania;446;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.22631087747366818;0.5405405405405406;0.5097799511002445;0.5361949799927246
72;Portugal;446;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.10975387872572695;0.5405405405405406;0.5097799511002445;0.5361949799927246
840;Italy;446;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.7281749313573059;0.5405405405405406;0.5097799511002445;0.5361949799927246
1273;Portugal;446;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.3208190301213557;0.5405405405405406;0.5097799511002445;0.5361949799927246
913;Ireland;447;1;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.6009611890010561;0.6176470588235294;0.5097799511002445;0.5361949799927246
913;Ireland;447;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.6009611890010561;0.6176470588235294;0.5097799511002445;0.5361949799927246
91;Lithuania;447;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.6329487570035437;0.6176470588235294;0.5097799511002445;0.5361949799927246
91;Lithuania;447;1;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.6329487570035437;0.6176470588235294;0.5097799511002445;0.5361949799927246
91;Lithuania;447;1;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.6329487570035437;0.6176470588235294;0.5097799511002445;0.5361949799927246
988;Portugal;447;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.666825895663105;0.6176470588235294;0.5097799511002445;0.5361949799927246
969;Romania;447;1;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.6180803605647621;0.6176470588235294;0.5097799511002445;0.5361949799927246
168;Portugal;447;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.4041650211644038;0.6176470588235294;0.5097799511002445;0.5361949799927246
167;Portugal;447;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.590049799352125;0.6176470588235294;0.5097799511002445;0.5361949799927246
972;Portugal;447;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.056224155612160515;0.6176470588235294;0.5097799511002445;0.5361949799927246
972;Portugal;447;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.056224155612160515;0.6176470588235294;0.5097799511002445;0.5361949799927246
1517;Portugal;447;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.4309913997945762;0.6176470588235294;0.5097799511002445;0.5361949799927246
1079;Portugal;447;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.4308872826314687;0.6176470588235294;0.5097799511002445;0.5361949799927246
1081;Portugal;447;1;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.44461030798240103;0.6176470588235294;0.5097799511002445;0.5361949799927246
1081;Portugal;447;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.44461030798240103;0.6176470588235294;0.5097799511002445;0.5361949799927246
1081;Portugal;447;1;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.44461030798240103;0.6176470588235294;0.5097799511002445;0.5361949799927246
483;Portugal;447;1;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.6743328952631278;0.6176470588235294;0.5097799511002445;0.5361949799927246
394;Portugal;447;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.5532112450717102;0.6176470588235294;0.5097799511002445;0.5361949799927246
473;Portugal;447;0;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.34768712304585636;0.6176470588235294;0.5097799511002445;0.5361949799927246
986;Portugal;447;1;Advanced;Linear Algebra;Vector Spaces;Basis,Span,Change-of-basis matrix,,,,,,,,,,;1;0.7010389322290828;0.6176470588235294;0.5097799511002445;0.5361949799927246
